recipe_id,name,way,weight,calorie,carbohydrate,protein,fat,salt,img_small,img_big,category,dish
764,달래바싹불고기,1,0.0,197.0,5.3,13.4,13.4,237.6,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102031_1416273631031.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102031_1416273631031.jpg,반찬,1
765,오리고기곰피쌈,1,0.0,137.3,7.8,10.3,7.1,355.9,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102033_1416273633876.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102033_1416273633876.jpg,반찬,1
766,바지락수제비볶음,3,0.0,271.6,43.5,10.6,7.1,295.2,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102034_1416273634751.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102034_1416273634751.jpg,반찬,1
767,민들레무침,6,0.0,24.9,4.0,1.0,0.9,127.9,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102036_1416273636697.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102036_1416273636697.jpg,반찬,1
768,취나물들깨무침,6,0.0,83.4,5.5,3.5,5.7,256.1,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102037_1416273637730.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102037_1416273637730.jpg,반찬,1
769,토마토소박이,6,0.0,30.0,5.2,1.4,0.7,316.6,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102038_1416273638917.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102038_1416273638917.jpg,반찬,1
770,풋마늘오징어김치,6,0.0,39.2,3.8,4.7,0.8,220.8,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102039_1416273639916.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102039_1416273639916.jpg,반찬,1
771,절편꽃말이떡,4,0.0,115.6,20.2,3.2,1.7,132.5,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102040_1416273640697.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102040_1416273640697.jpg,후식,1
1034,가지볶음,3,0.0,37.6,4.7,0.9,2.5,68.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053359_1416213239319.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053359_1416213239319.jpg,반찬,1
1036,고등어 강정,5,0.0,154.6,10.1,7.8,9.1,207.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053815_1416213495241.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053815_1416213495241.jpg,반찬,1
1037,꽃게볶음,5,0.0,109.0,10.1,10.3,2.9,317.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053816_1416213496599.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053816_1416213496599.jpg,반찬,1
1038,다시마칩,5,0.0,61.0,10.3,1.6,2.5,139.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053817_1416213497711.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053817_1416213497711.jpg,후식,1
1039,브로콜리 쇠고기 볶음,3,0.0,124.0,13.9,1.2,4.1,300.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053818_1416213498790.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053818_1416213498790.jpg,반찬,1
1040,새우살을 채운 두부 스프(미네스트로네),2,0.0,117.0,5.9,13.8,4.6,361.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053819_1416213499570.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053819_1416213499570.jpg,일품,1
1042,시저 샐러드,6,0.0,213.0,24.5,14.5,6.4,220.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053821_1416213501772.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053821_1416213501772.jpg,반찬,1
1043,연두부 무순 냉국,2,0.0,71.0,6.3,6.0,3.0,223.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053823_1416213503163.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053823_1416213503163.jpg,국&찌개,1
1045,차가운 당근 수프,2,0.0,84.0,13.2,2.3,3.3,57.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053825_1416213505303.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053825_1416213505303.jpg,일품,1
1046,태국식 불고기 샐러드,6,0.0,89.0,8.8,8.3,3.1,242.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053826_1416213506192.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053826_1416213506192.jpg,반찬,1
1047,팽이버섯 야채볶음,3,0.0,83.0,10.9,2.6,4.4,14.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053827_1416213507603.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053827_1416213507603.jpg,반찬,1
772,딸기연두부쉐이크,6,0.0,121.0,25.3,4.0,1.5,5.5,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102045_1416273645494.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141118/20141118102045_1416273645494.jpg,후식,1
774,봄주먹밥,2,0.0,252.4,19.63,4.29,2.12,118.1,http://www.foodsafetykorea.go.kr/uploadimg/20160318/20160318051200_1458288720482.png,http://www.foodsafetykorea.go.kr/uploadimg/20160318/20160318051200_1458288720482.png,밥,1
775,구운 주먹밥,1,0.0,335.1,35.43,5.79,6.84,79.4,http://www.foodsafetykorea.go.kr/uploadimg/20160503/20160503104705_1462240025010.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160503/20160503104705_1462240025010.jpg,밥,1
776,깻잎장아찌롤,2,0.0,375.2,18.4,2.6,3.4,750.7,http://www.foodsafetykorea.go.kr/uploadimg/20160603/20160603011759_1464927479016.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160603/20160603011759_1464927479016.jpg,밥,1
777,롤 삼계탕,2,0.0,103.4,4.3,11.9,4.3,50.2,http://www.foodsafetykorea.go.kr/uploadimg/20160708/20160708060607_1467968767734.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160708/20160708060607_1467968767734.jpg,국&찌개,1
779,효종갱(曉鍾羹),2,0.0,186.1,0.99,4.95,1.69,220.6,http://www.foodsafetykorea.go.kr/uploadimg/20160913/20160913012533_1473740733647.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160913/20160913012533_1473740733647.jpg,국&찌개,1
781,갯벌의 여왕 모시조개의 달콤한 유혹,2,0.0,155.0,7.0,11.0,9.0,760.0,http://www.foodsafetykorea.go.kr/uploadimg/20161205/20161205092004_1480940404421.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20161205/20161205092004_1480940404421.jpg,반찬,1
782,고구마 타락죽,2,0.0,362.9,37.2,7.2,21.4,161.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053334_1416213214596.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053334_1416213214596.jpg,밥,1
784,두부 채소 볶음밥,1,0.0,322.0,60.3,13.5,6.5,213.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053336_1416213216938.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053336_1416213216938.jpg,밥,1
1049,건강 마늘 꿀환,5,0.0,167.0,29.5,4.8,4.9,13.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053829_1416213509742.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053829_1416213509742.jpg,후식,1
1051,과일 샐러드 또띠아,6,0.0,277.0,58.1,5.5,3.5,84.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053831_1416213511544.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053831_1416213511544.jpg,후식,1
1054,수박 화채,6,0.0,126.0,28.3,3.4,0.7,2.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053835_1416213515140.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053835_1416213515140.jpg,후식,1
1055,우유 생강차,2,0.0,108.0,15.7,5.9,2.8,185.0,http://www.foodsafetykorea.go.kr/uploadimg/20150524/20150524053243_1432456363204.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20150524/20150524053243_1432456363204.jpg,후식,1
1056,레몬 들깨 소스를 품은 떡꼬치,1,0.0,735.0,100.0,12.0,32.0,573.0,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080227_1470913347569.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080227_1470913347569.jpg,후식,1
1057,누룽지 요거트 파르페,6,0.0,0.0,0.0,0.0,0.0,0.0,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080819_1470913699718.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20160811/20160811080819_1470913699718.jpg,후식,1
1058,자색고구마 호떡,1,0.0,229.2,38.4,3.7,6.5,71.9,http://www.foodsafetykorea.go.kr/uploadimg/20170106/20170106011651_1483676211608.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20170106/20170106011651_1483676211608.jpg,후식,1
1059,청국장지짐 케일쌈밥,6,0.0,398.0,65.4,19.2,6.6,4.3,,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01059_1.png,밥,1
1060,마늘 불고기 덮밥,3,0.0,598.4,85.0,24.6,17.8,3.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01060_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01060_1.png,밥,1
1061,잡곡강정밥,6,0.0,594.3,120.1,15.2,5.9,1.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01061_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01061_1.png,밥,1
1062,함박스테이크 볼 밥,1,0.0,439.5,62.4,22.3,11.2,8.0,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01062_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01062_1.png,밥,1
1063,곤드레 밥버거,6,0.0,467.0,76.5,12.0,12.6,22.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01063_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01063_1.png,밥,1
1064,대추닭살리조또,2,0.0,498.3,70.3,21.2,14.7,8.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01064_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01064_1.png,밥,1
1065,먹골배 카레주먹밥,6,0.0,379.2,445.4,10.8,11.5,1.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01065_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01065_1.png,밥,1
1066,신호등 통통이(어린이 곤약삼색주먹밥),6,0.0,441.0,81.6,8.6,5.6,0.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01066_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01066_1.png,밥,1
1067,양배추롤&참치두부쌈장,4,0.0,295.0,52.5,12.9,3.7,4.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01067_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01067_1.png,일품,1
785,라비올리 크림소스,3,0.0,735.7,101.2,29.6,16.9,242.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053337_1416213217688.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053337_1416213217688.jpg,반찬,1
786,라비올리 토마토소스,2,0.0,330.8,55.2,14.2,5.7,115.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053338_1416213218390.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053338_1416213218390.jpg,반찬,1
787,미역 조랭이 떡국,2,0.0,368.7,66.0,9.2,10.9,774.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053339_1416213219015.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053339_1416213219015.jpg,국&찌개,1
788,버섯 리조또,2,0.0,325.0,59.0,8.7,4.9,125.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053339_1416213219624.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053339_1416213219624.jpg,밥,1
789,서리태 잣국수,2,0.0,478.7,61.0,18.2,18.3,83.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053340_1416213220358.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053340_1416213220358.jpg,일품,1
791,쌈밥,3,0.0,315.1,57.5,13.3,3.5,558.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053342_1416213222185.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053342_1416213222185.jpg,밥,1
792,영양밥,2,0.0,321.5,63.6,6.3,5.2,102.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053343_1416213223105.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053343_1416213223105.jpg,밥,1
793,팥죽,2,0.0,287.1,60.0,11.8,0.1,9.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053344_1416213224293.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053344_1416213224293.jpg,밥,1
794,호박만두,2,0.0,211.2,34.4,6.1,4.8,150.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053345_1416213225823.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053345_1416213225823.jpg,반찬,1
795,감자 팬케익,4,0.0,399.7,75.7,13.4,4.5,320.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053346_1416213226963.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053346_1416213226963.jpg,반찬,1
796,단호박 두부 포타주,1,0.0,92.6,12.1,6.6,3.8,379.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053347_1416213227837.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053347_1416213227837.jpg,일품,1
798,쇠고기와 검은콩 요리,1,0.0,346.5,36.4,24.3,13.0,199.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053349_1416213229507.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053349_1416213229507.jpg,반찬,1
799,채소 커리를 곁들인 팬케익,2,0.0,258.6,30.8,15.0,7.0,261.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053350_1416213230319.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053350_1416213230319.jpg,반찬,1
800,양송이버섯 달걀 크레페,1,0.0,319.0,48.0,16.1,7.1,105.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053351_1416213231334.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053351_1416213231334.jpg,반찬,1
1068,파인애플떡갈비,1,0.0,336.8,33.3,14.0,16.4,21.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01068_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01068_1.png,반찬,1
1069,건강가지말이+참깨마요소스,1,0.0,157.4,15.6,1.9,9.7,9.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01069_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01069_1.png,반찬,1
1070,순창 고추장 두부강정,5,0.0,350.3,40.8,14.7,14.2,15.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01070_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01070_1.png,반찬,1
1071,곤약 백김치 말이,6,0.0,44.2,7.5,3.2,0.1,2.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01071_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01071_1.png,반찬,1
1072,묵은지비프롤,1,0.0,364.2,9.2,31.0,22.6,1.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01072_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01072_1.png,반찬,1
1073,바나나를 감싼 일본식 달걀말이,1,0.0,362.3,34.6,17.0,17.3,25.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01073_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01073_1.png,반찬,1
1074,그린커리,2,0.0,465.7,34.3,48.5,14.9,17.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01074_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01074_1.png,반찬,1
1075,현미 고구마 아란치니,5,0.0,458.6,68.4,8.6,16.8,5.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01075_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01075_1.png,일품,1
1076,유자 치킨 꿔바로우,5,0.0,376.5,45.5,23.9,11.0,22.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01076_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01076_1.png,반찬,1
1077,펌킨크로켓,5,0.0,335.6,27.1,12.2,19.8,8.8,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01077_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01077_1.png,반찬,1
1078,이태리튀밥,5,0.0,508.7,58.6,15.9,23.4,3.0,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01078_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01078_1.png,밥,1
1079,현미 입은 미트볼,1,0.0,479.3,16.6,34.1,30.7,5.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01079_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01079_1.png,반찬,1
1080,시금치 볶음 쌀국수,3,0.0,584.8,76.4,13.1,25.2,4.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01080_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01080_1.png,일품,1
1081,새우채소꼬치구이,1,0.0,80.7,11.2,6.6,1.0,7.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01081_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01081_1.png,반찬,1
1082,영유아를 위한 고소한 닭꼬치,1,0.0,324.0,18.2,25.1,16.8,1.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01082_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01082_1.png,반찬,1
1083,얌얌 맛있게타,3,0.0,324.1,40.1,12.5,12.7,3.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01083_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01083_1.png,일품,1
1084,오! 푸룻한 뿌리채소,6,0.0,308.4,44.3,8.4,10.9,12.4,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01084_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01084_1.png,반찬,1
801,채소 팬케익,1,0.0,286.1,38.5,14.0,7.6,275.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053352_1416213232021.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053352_1416213232021.jpg,반찬,1
802,누룽지과자,1,0.0,344.4,48.0,8.4,14.9,62.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053352_1416213232895.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053352_1416213232895.jpg,후식,1
803,단호박 경단,2,0.0,162.9,30.5,3.6,3.3,87.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053353_1416213233629.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053353_1416213233629.jpg,후식,1
804,모듬탕수,5,0.0,205.0,26.3,5.7,1.0,120.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053354_1416213234285.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053354_1416213234285.jpg,반찬,1
805,새싹 비빔밥,6,0.0,282.4,50.6,8.7,7.4,318.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053356_1416213236259.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053356_1416213236259.jpg,밥,1
807,가지볶음,3,0.0,37.6,4.7,0.9,2.5,68.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053359_1416213239319.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053359_1416213239319.jpg,반찬,1
808,감자냉채,6,0.0,51.2,10.7,1.7,0.3,113.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053400_1416213240973.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053400_1416213240973.jpg,반찬,1
809,고추잡채,3,0.0,150.6,4.9,6.2,11.7,147.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053402_1416213242394.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053402_1416213242394.jpg,반찬,1
810,나박김치,6,0.0,39.6,9.7,2.4,0.3,196.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053404_1416213244017.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053404_1416213244017.jpg,반찬,1
811,냉잡채,2,0.0,129.0,21.8,0.9,4.1,272.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053405_1416213245344.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053405_1416213245344.jpg,반찬,1
812,단호박 두부찜,4,0.0,37.9,5.2,2.0,1.6,220.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053407_1416213247545.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053407_1416213247545.jpg,반찬,1
813,단호박전,1,0.0,310.4,46.1,6.7,10.7,77.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053408_1416213248950.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053408_1416213248950.jpg,반찬,1
814,도라지 검은깨 튀김,5,0.0,134.6,23.9,2.4,4.0,163.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053411_1416213251151.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053411_1416213251151.jpg,후식,1
815,발사믹으로 양념한 채소요리,1,0.0,300.6,5.6,2.5,30.2,76.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053412_1416213252650.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053412_1416213252650.jpg,반찬,1
816,버섯 굴소스 볶음,3,0.0,38.1,3.4,1.6,2.7,32.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053414_1416213254308.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053414_1416213254308.jpg,반찬,1
817,비트와 호두 요리,2,0.0,267.7,38.8,3.2,10.2,71.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053416_1416213256221.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053416_1416213256221.jpg,후식,1
818,상추 겉절이,6,0.0,19.4,3.9,1.1,0.5,108.0,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053417_1416213257888.jpg,http://www.foodsafetykorea.go.kr/uploadimg/20141117/20141117053417_1416213257888.jpg,반찬,1
1085,연근고구마샌드위치,5,0.0,420.7,53.6,10.5,18.2,22.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01085_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01085_1.png,일품,1
1086,파프리카깍두기(어린이용),6,0.0,122.6,24.3,5.5,0.4,19.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01086_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01086_1.png,반찬,1
1087,과일 김치,6,0.0,98.3,20.8,2.3,0.6,14.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01087_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01087_1.png,반찬,1
1088,오이 짱아지 무침,6,0.0,96.5,17.3,4.0,1.2,8.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01088_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01088_1.png,반찬,1
1089,비트 배추피클,6,0.0,48.4,10.1,1.5,0.2,9.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01089_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01089_1.png,반찬,1
1090,오징어와사비마요무침,6,0.0,347.6,16.2,19.6,22.7,10.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01090_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01090_1.png,반찬,1
1091,삼색 버터롤,1,0.0,446.8,68.3,14.0,13.1,9.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01091_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01091_1.png,후식,1
1092,고구마빵&과일잼,6,0.0,198.4,35.9,5.1,3.8,23.1,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01092_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01092_1.png,후식,1
1093,감말랭이 찰빵,5,0.0,598.5,121.8,12.5,5.8,30.3,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01093_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01093_1.png,후식,1
1094,바나나 속 달걀빵,6,0.0,496.2,73.8,8.4,18.6,20.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01094_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01094_1.png,후식,1
1095,두부빼빼로,1,0.0,411.0,53.0,14.3,15.7,8.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01095_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01095_1.png,후식,1
1096,땅콩호박 타르트,1,0.0,337.0,35.5,7.2,18.5,10.9,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01096_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01096_1.png,후식,1
1097,고구마 바나나 무스,6,0.0,211.2,35.0,11.5,2.8,24.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01097_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01097_1.png,후식,1
1098,단호박치즈스틱,5,0.0,526.8,80.1,14.7,16.4,9.2,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01098_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01098_1.png,후식,1
1099,크랜베리 샤브레 쿠키,1,0.0,367.2,45.8,3.8,18.7,18.7,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01099_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01099_1.png,후식,1
1100,생과일 타르트,1,0.0,459.8,55.4,6.4,23.6,18.6,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01100_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01100_1.png,후식,1
1101,당 떨어진 마들렌,1,0.0,661.8,73.8,8.9,36.8,44.0,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01101_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01101_1.png,후식,1
1102,삼색 머핀,1,0.0,651.3,82.6,9.5,31.4,36.5,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01102_2.png,http://www.foodsafetykorea.go.kr/uploadimg/cook/10_01102_1.png,후식,1
