recipe_id,sequence,description,img
1100,6,"6. 과일을 적당한 크기로 잘라
타르트에 올린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01100_6.JPG
1101,1,"1. 박력분, 베이킹파우더, 소금을
체친 뒤 달걀을 2~3회 나누어
넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_1.JPG
1101,2,"2. 1번을 3등분 하여 대추고,
채썬대추/당근퓨레/녹차가루,
팥앙금을 각각 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_2.JPG
1101,3,"3. 각각에 녹인 버터(50g)를 넣고
부드럽게 섞은 뒤 비닐을 덮어
실온에서 30분 간 휴지시킨다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_3.JPG
1101,4,"4. 마들렌 팬을 깨끗이 닦고 버터를
바른 뒤 밀가루를 뿌린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_4.JPG
1101,5,"5. 짤주머니에 원형 깍지를 끼우고 
반죽을 채운 뒤 팬에 80~90%
정도 짜 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_5.JPG
1101,6,6. 175℃ 오븐에서 20분 간 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01101_6.JPG
1102,1,"1. 당근, 시금치, 사과는 물에 익힌
후 각각 갈아 퓨레를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_1.JPG
1102,2,"2. 볼에 버터를 부드럽게 풀고 소금,
꿀을 섞어 녹이고 달걀을 2~3회
나눠 넣으며 크림을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_2.JPG
1102,3,"3. 2번에 박력분, 베이킹소다,
베이킹파우더를 체쳐 넣고
가볍게 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_3.JPG
1102,4,"4. 반죽을 3등분 한 뒤 당근퓨레/
사과퓨레/시금치퓨레를 각각
섞고 크랜베리, 호두로 장식한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_4.JPG
1102,5,"5. 잘 섞은 반죽을 머핀틀에 70%
채워 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_5.JPG
1102,6,6.  175℃ 오븐에서 30분 간 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01102_6.JPG
819,1,1. 수삼은 흙을 깨끗이 씻은 후 잔뿌리를 다듬어내고 길이로 얇게 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/819-1.jpg
819,2,"2. 배, 오이, 셀러리도 각각 1.5cm x 7cm 크기로 얇게 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/819-2.jpg
819,3,3. 대추와 유자는 잘게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/819-3.jpg
819,4,"4. 수삼, 오이, 배, 셀러리는 차가운 물에 담가 조직감을 살린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/819-4.jpg
819,5,"5. 대추, 유자청, 소금, 식초, 꿀물을 합하여 저나트륨 냉채소스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/819-5.jpg
819,6,6. 4의 채소를 건져서 물기를 제거하고 소스에 살짝 버무려 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/819-6.jpg
820,1,"1. 작은 불에 물과 해선장소스, 간장, 전분, 참기름, 녹말가루를 넣고 녹말가루가 잘 풀릴 때까지 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/820-1.jpg
820,2,2. 큰 소스팬을 중간불에 올린다. 식용유를 두르고 마늘을 15~20초간 타지않게 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/820-2.jpg
820,3,3. 두부를 넣고 옅은 골든 브라운 색이 날 때까지 3~4분간 익힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/820-3.jpg
820,4,"4. 데친 그린빈, 청경채, 영콘, 밤을 넣고 섞어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/820-4.jpg
820,5,5. 볶은 두부에 소스를 끼얹는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/820-5.jpg
820,6,6. 땅콩가루를 뿌려 완성한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/820-6.jpg
821,1,"1. 물, 식초, 설탕, 소금, 통후추를 살짝 끓인 후 식혀 준비한다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/821-1.jpg
821,2,2. 양배추와 깻잎을 한장씩 켜켜이 쌓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/821-2.jpg
821,3,3. 깻잎 크기에 맞추어 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/821-3.jpg
821,4,"4. 청, 홍고추는 어슷썰어 씨를 털어낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/821-4.jpg
821,5,"5. 그릇에 양배추, 깻잎, 청·홍고추를 무거운 것으로 눌러놓아 뜨지 않게 한 다음 준비한 피클국물을 붓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/821-5.jpg
821,6,6. 뚜껑을 닫아 밀봉하여 냉장고에 보관한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/821-6.jpg
822,1,1. 얼갈이 배추를 씻는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-1.jpg
822,2,2. 씻은 배추는 끓는 물에 데친다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-2.jpg
822,3,3. 홍고추는 씨를 빼고 어슷하게 채썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-3.jpg
822,4,4. 데친 얼갈이 배추를 차가운 물에 씻어 꼭 짠다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-4.jpg
822,5,5. 저나트륨 무침양념 재료들을 믹서에 넣고 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-5.jpg
822,6,6. 4에 채썬 고추와 무침 양념을 넣고 버무린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/822-6.jpg
824,1,1. 오이는 길이로 4등분하여 삼각썰기 한 후 0.8cm 두께의 막대모양으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030839_1678082919597.jpg
824,2,2. 소금에 살짝 절여 꼭 짜서 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030856_1678082936693.jpg
824,3,3. 통마늘은 길이로 3등분하고 생강은 편으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030914_1678082954768.jpg
824,4,4. 마른 홍고추는 가위를 사용하여 어슷하게 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030930_1678082970944.jpg
824,5,5. 손질한 모든 재료를 볼에 담고 푹 잠길 정도로 오이초절임소스를 붓는다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306030949_1678082989601.jpg
824,6,6. 냉장 보관해 마무리한다.,http://www.foodsafetykorea.go.kr/uploadimg/20230306/20230306031004_1678083004847.jpg
825,1,1. 당면은 물에 불렸다가 끓는 물에 충분히 삶아 부드러워지면 차가운 물에 헹구어 물기를 뺀다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/825-1.jpg
825,2,"2. 표고버섯은 불려 꼭 짜 채썬 후 간장, 들기름에 무쳐 팬에 볶는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/825-2.jpg
825,3,"3. 양배추, 오이, 당근, 깻잎, 상추, 피망, 파프리카는 곱게 채썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/825-3.jpg
825,4,4. 배를 강판에 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/825-4.jpg
825,5,"5. 배와 간장, 소금, 식초, 겨자, 설탕을 넣어 잡채 양념을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/825-5.jpg
825,6,6. 큰 접시에 준비된 채소를 예쁘게 돌려 담고 가운데 당면을 놓은 후 양념을 부어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/825-6.jpg
826,1,1. 샐러드 재료들을 잘 씻는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/826-1.jpg
826,2,2. 체에 받쳐 물기를 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/826-2.jpg
826,3,3. 채소들을 한입 크기로 썰어둔다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/826-3.jpg
826,4,4. 드레싱 재료를 섞어 참기름 드레싱을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/826-4.jpg
826,5,"5. 유리병에 모든 재료를 넣고, 참기름 드레싱을 넣고 섞은 후 접시에 담아 낸다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/826-5.jpg
826,6,6. 샐러드 위에 견과류를 뿌려 마무리 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/826-6.jpg
827,1,1. 애호박은 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-1.jpg
827,2,2. 깻잎은 송송 썰어 굵게 다진다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-2.jpg
827,3,3. 풋고추와 홍고추는 반을 갈라 얇게 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-3.jpg
827,4,4. 밀가루에 물을 넣어 되게 반죽한 후 고추장을 풀어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-4.jpg
827,5,5. 반죽에 채소를 넣어 섞은 후 기름 두른 팬에 장떡을 두껍지 않게 부친다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-5.jpg
827,6,6. 썰어놓은 청고추와 홍고추로 장떡을 장식한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/827-6.jpg
828,1,1. 오븐을 175℃로 예열시킨다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/828-1.jpg
828,2,2. 작은 불에 달걀을 넣고 젓는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/828-2.jpg
828,3,3. 오븐용 후라이팬에 식용유를 두르고 마늘을 볶다가 작게 깍둑썰기한 애호박을 넣고 부드러워질 때까지 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/828-3.jpg
828,4,"4. 어슷썬 실파를 넣고 젓다가 토마토, 로즈마리, 바질, 오레가노, 후춧가루를 넣고 채소들이 잘 섞일 때 까지 저어준 뒤 달걀을 넣고 젓는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/828-4.jpg
828,5,5. 모짜렐라 치즈를 뿌리고 170℃ 오븐에서 12분간 구워 산적꼬지로 중간을 찔러넣었을 때 아무것도 묻어나오지 않을 때 까지 익힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/828-5.jpg
828,6,6. 익힌 프리타타를 브로일러에 넣어 골든 브라운 색이 날 때까지 3~4분 간 더 익히고 파마산치즈를 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/828-6.jpg
829,1,1. 고구마를 깨끗이 씻어 껍질을 벗긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-1.jpg
829,2,2. 고구마를 길게 4등분 하여 4cm로 토막낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-2.jpg
829,3,3. 깊은 팬에 식용유를 넣고 160℃로 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-3.jpg
829,4,4. 3에 고구마를 넣고 저어가며 4분 정도 노릇하게 튀긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-4.jpg
829,5,5. 팬에 식용유를 약간 넣고 뜨거워지면 설탕을 넣어 중불에 녹여 갈색나는 시럽을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-5.jpg
829,6,6. 튀긴 고구마를 시럽에 버무리고 검은깨를 뿌린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/829-6.jpg
830,1,"1. 양파, 셀러리, 마늘, 토마토를 굵게 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/830-1.jpg
830,2,2. 팬에 양파를 볶다가 셀러리와 마늘을 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/830-2.jpg
830,3,"3. 콩과 두유를 넣은 뒤 토마토, 육수, 큐민, 파슬리, 카엔패퍼를 넣는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/830-3.jpg
830,4,4. 볶은 재료들을 모두 믹서로 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/830-4.jpg
830,5,5. 믹서에 간 재료들을 체에 거른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/830-5.jpg
830,6,6. 체에 거른 것을 끓여주고 사워크림으로 장식한다,http://www.foodsafetykorea.go.kr/uploadimg/cook/830-6.jpg
831,1,1. 곤약은 4cm 길이로 얇게 썬 후 가운데 칼집을 넣어 꼰다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/831-1.jpg
831,2,2. 곤약은 데쳐서 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/831-2.jpg
831,3,3. 콩은 불리고 마늘은 편으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/831-3.jpg
831,4,"4. 마늘쫑은 3cm 길이로 자르고, 파프리카는 1.5 x 4cm로 썬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/831-4.jpg
831,5,5. 냄비에 저나트륨 조림소스 재료를 넣고 곤약을 넣어 약한 불에서 졸인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/831-5.jpg
831,6,6. 나머지 재료를 넣어 연하게 졸여낸다,http://www.foodsafetykorea.go.kr/uploadimg/cook/831-6.jpg
832,1,1. 대두는 6시간 이상 물에 불린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-1.jpg
832,2,2. 불린통은 20~25분 정도 삶은 후 껍질을 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-2.jpg
832,3,3. 껍질을 제거한 삶은 콩에 참깨와 물을 넣고 곱게 갈아 체에 받쳐 준비한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-3.jpg
832,4,4. 도토리묵은 7cm 길이로 굵게 채썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-4.jpg
832,5,5. 오이는 어슷썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-5.jpg
832,6,6. 그릇에 묵을 담고 준비된 콩국을 붓고 오이채를 곁들인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/832-6.jpg
834,1,1. 두부를 네모지게 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/834-1.jpg
834,2,2. 썬 두부를 소창으로 물기를 제거한 뒤 소금과 후춧가루로 밑간 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/834-2.jpg
834,3,3. 달걀에 카레가루를 넣은 뒤 잘 풀어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/834-3.jpg
834,4,4. 두부의 물기를 제거하고 밀가루를 묻힌 뒤 3의 달걀을 입힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/834-4.jpg
834,5,"5. 식용유를 넣은 팬에 청, 홍고추 송송 썬것을 얹어 노릇하게 지진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/834-5.jpg
834,6,6. 저나트륨 초간장소스를 곁들여 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/834-6.jpg
835,1,1. 두부는 4x4x2cm로 썰어 윗면에 대각선으로 칼집을 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-1.jpg
835,2,2. 호박은 3cm길이로 곱게 채썰고 표고버섯과 소고기도 곱게 채썰어 양념한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-2.jpg
835,3,3. 팬에 채썬 호박을 볶아내고 양념해 둔 표고버섯과 소고기도 볶는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-3.jpg
835,4,4. 칼집을 넣은 두부에 볶아둔 재료들을 칼집 사이에 끼워 속을 넣는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-4.jpg
835,5,5. 준비된 두부를 찜통에 쪄낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-5.jpg
835,6,6. 저나트륨 겨자 간장소스를 곁들인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/835-6.jpg
836,1,1. 두부를 정육면체로 썬 후 소금을 뿌려 물기를 제거한 뒤 녹말가루를 묻힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/836-1.jpg
836,2,2. 두부를 175℃ 식용유에 바삭하게 두 번 튀긴다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/836-2.jpg
836,3,3. 피망과 파프리카는 0.5cm의 사각모양으로 썬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/836-3.jpg
836,4,"4. 불에 간장, 물엿, 고추장, 물을 분량대로 섞어둔다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/836-4.jpg
836,5,5. 식용유를 넣은 팬에 피망과 파프리카를 볶다가 섞어둔 조림장을 넣고 끓인다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/836-5.jpg
836,6,6. 5의 조림장이 걸쭉해지면 튀긴 두부를 넣고 조심스레 섞은 후 참기름과 통깨로 마무리 한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/836-6.jpg
1103,1,"1. 크랜베리는 작게 자르고
바나나는 구운 후 으깬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_1.JPG
1103,2,"2. 중력분, 옥수수, 아몬드가루,
베이킹파우더를 체 친 후 소금을
섞고 바나나와 달걀을 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_2.JPG
1103,3,"3. 버터를 부드럽게 만들어 반죽에
넣고 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_3.JPG
1103,4,"4. 반죽을 10g으로 분할하고
10cm정도의 막대 모양으로 만들고
일부는 크랜베리를 속에 넣어준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_4.JPG
1103,5,"5. 손잡이 부분을 제외한 부분을 
흑임자, 잘게부순 땅콩에 굴린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_5.JPG
1103,6,6. 170℃ 오븐에서 25분 간 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01103_6.JPG
1104,1,"1. 고구마 껍질을 벗기고 얇게 썬 뒤
삶아 잘게 으깬다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_1.JPG
1104,2,"2. 요거트와 우유를 으깬 고구마에
섞어 고구마무스를 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_2.JPG
1104,3,"3. 만두피를 국자를 이용해
그릇모양으로 만들어 튀긴다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_3.JPG
1104,4,4. 튀긴 만두피의 기름을 제거한다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_4.JPG
1104,5,"5. 만두피 그릇에 고구마무스를
채운다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_5.JPG
1104,6,"6. 딸기를 입자있게 잘라 졸인 뒤
고구마무스 위에 올린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01104_6.JPG
1105,1,"1. 박력분, 콩가루를 체에 내리고
버터(50g)를~ 잘게 잘라 섞은 뒤
소금 녹인 물을 조금씩 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_1.JPG
1105,2,2. 반죽을 한 덩어리로 뭉쳐 냉장고에 1시간 정도 휴지키신 뒤 밀대로 0.3cm 두께로 밀고 표면에 구멍을 낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_2.JPG
1105,3,3. 2번을 타르트 틀에 넣어 밀착시키고 냉장고에 20분 간 휴지시킨 뒤 누름돌을 올리고 150℃ 오븐에 8분 간 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_3.JPG
1105,4,4. 버터(30g)를 풀어 꿀을 넣고 크림화 한 뒤 달걀을 섞고 휘핑한 생크림을 섞고 삶아 으깬 고구마와 콩가루를 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_4.JPG
1105,5,5. 고구마를 주사위 모양으로 잘라 오븐에 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_5.JPG
1105,6,6. 타르트에 콩가루 고구마 크림을 올리고 그 위에 구운 고구마와 꿀을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01105_6.JPG
1106,1,1. 아몬드슬라이스를 비닐봉지에 넣고 적당한 크기로 조각낸다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_1.JPG
1106,2,2. 달걀흰자와 설탕을 넣고 설탕이 섞일 정도만 풀어준다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_2.JPG
1106,3,3. 2번에 조각낸 아몬드슬라이스와 코코넛슬라이스를 넣고 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_3.JPG
1106,4,4. 20g씩 원형으로 팬에 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_4.JPG
1106,5,5. 160℃ 오븐에서 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_5.JPG
1106,6,6. 20분 정도부터 색이 나면 오븐에서 꺼내 식힌다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01106_6.JPG
1107,1,1. 고구마는 깨끗하게 씻은 뒤 껍질을 벗기고 찐다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_1.JPG
1107,2,2. 찐 고구마를 으깨고 요거트와 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_2.JPG
1107,3,3. 카스테라를 체에 갈아 가루를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_3.JPG
1107,4,"4. 키위, 파인애플을 적당한 크기로 자른다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_4.JPG
1107,5,"5. 무스틀에 2번을 넣어 평평하게 펴주고 키위, 블루베리, 파인애플을 넣고 요거트를 올린 뒤 다시 고구마를 넣어 펴준다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_5.JPG
1107,6,"6. 카스테라 가루를 뿌리고 키위, 블루베리, 파인애플을 올린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01107_6.JPG
1108,1,1. 달걀 노른자를 휘핑하고 박력분을 넣은 뒤 우유와 녹인 버터를 넣고 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_1.JPG
1108,2,2. 달걀 흰자는 레몬즙과 설탕을 3번에 나누어 넣으면서 머랭을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_2.JPG
1108,3,3. 머랭과 크랜베리를 노른자 반죽에 넣고 부드럽게 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_3.JPG
1108,4,4. 180℃ 오븐에서 15분 정도 구워 시트를 만든 뒤 컵모양으로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_4.JPG
1108,5,5. 고구마와 단호박은 삶은 뒤 껍질을 벗기고 각각 체에 내려 생크림을 섞는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_5.JPG
1108,6,"6. 시트, 단호박무스, 고구마무스 순서로 여러겹 쌓아 올린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01108_6.JPG
1109,1,"1. 달걀 노른자를 풀어준 뒤 설탕(90g), 소금, 바닐라향을 3번에 나눠 넣으며 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_1.JPG
1109,2,2. 달걀 흰자는 60% 머랭을 만든 뒤 설탕(90g)을 조금씩 넣으면서 단단한 머랭을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_2.JPG
1109,3,"3. 1번에 머랭 1/3을 넣고 섞은 뒤 박력분, 베이킹파우더를 체에 내려 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_3.JPG
1109,4,4. 3번에 꿀과 버터를 녹여 섞은 뒤 나머지 머랭을 넣고 원형틀에 절반 정도 반죽을 채운다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_4.JPG
1109,5,5. 170℃ 오븐에서 30분 간 구워 시트를 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_5.JPG
1109,6,6. 시트와 당근퓨레를 섞은 그릭요거트를 번갈아 쌓고 맨 위에 제철과일을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01109_6.JPG
1110,1,1. 완두콩은 삶은 뒤 믹서에 간다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_1.JPG
1110,2,"2. 간 완두콩에 올리고당, 우유를 넣고 졸인다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_2.JPG
1110,3,3. 찹쌀가루는 익반죽하여전자레인지에 3분 가열 후 숟가락으로 젓고 2분 간 더 돌려떡을 만든다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_3.JPG
1110,4,4. 식빵은 밀대로 밀어 납작하게 한 뒤 가장자리를 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_4.JPG
1110,5,5. 식빵위에 찹쌀떡을 넓게 펴 바르고 그 위에 졸인 완두콩을 올린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_5.JPG
1110,6,6. 5번을 돌돌 말아 고정시킨 뒤 먹기 좋은 크기로 자른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01110_6.JPG
1111,1,1. 단호박은 찜통에 찐 뒤 껍질을 벗기고 으깬다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_1.JPG
1111,2,"2. 으깬 단호박, 두부, 우유를 믹서에 넣고 간다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_2.JPG
1111,3,"3. 밀가루, 타가토스를 체에 곱게 내린다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_3.JPG
1111,4,"4. 2번, 3번을 섞어 팬케이크 반죽을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_4.JPG
1111,5,5. 팬에 식용유를 두르고 약불에서 팬케이크를 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_5.JPG
1111,6,6. 접시에 담는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01111_6.JPG
1112,1,1. 호떡반죽에 물을 넣고 반죽한 뒤 발효시킨다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_1.JPG
1112,2,"2. 밤, 고구마, 대추, 곶감, 호두를 다진다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_2.JPG
1112,3,"3. 2번에 잣, 호박씨, 계피가루, 홍시를 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_3.JPG
1112,4,4. 발효시킨 반죽에 3번을 채우고 동그랗게 빚는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_4.JPG
1112,5,5. 팬에 식용유를 두른다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_5.JPG
1112,6,6. 가열된 팬에 반죽을 올린 뒤 납작하게 눌러 굽는다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01112_6.JPG
1113,1,1. 고구마는 껍질을 벗기고 삶아 으깬 뒤 체에 내린다.,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01113_1.JPG
1113,2,"2. 두부, 크랜베리, 마스카포네치즈, 두유를 믹서에 넣고 갈아 두부크림을 만든다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01113_2.JPG
1113,3,"3. 두부크림에 다진 호두, 아몬드를 섞는다.",http://www.foodsafetykorea.go.kr/uploadimg/cook/20_01113_3.JPG
